DATASET_SIMPLEBAR
SEPARATOR COMMA
DATASET_LABEL,FPKM
COLOR,#ff0000
DATA
38,96.01992800000001
61,96.01992800000001
2,100.67192800000001
155,47.917609999999996
70,96.01992800000001
82,96.01992800000001
52,96.01992800000001
97,96.01992800000001
156,44.546265999999996
56,96.01992800000001
25,96.01992800000001
63,96.01992800000001
71,96.01992800000001
151,98.232365
124,96.01992800000001
89,96.01992800000001
51,96.01992800000001
86,149.52152800000002
162,96.34646900000001
68,96.01992800000001
19,64.041336
95,96.01992800000001
1,96.01992800000001
111,96.01992800000001
32,96.01992800000001
114,50.212222
122,96.01992800000001
36,96.01992800000001
34,96.01992800000001
101,425.2596059999999
42,96.01992800000001
69,96.01992800000001
30,96.01992800000001
115,98.232365
108,1250.4805950000004
109,96.01992800000001
85,96.01992800000001
106,96.01992800000001
102,96.01992800000001
37,96.01992800000001
96,96.01992800000001
161,312.68975
91,96.01992800000001
107,96.01992800000001
144,96.01992800000001
28,96.01992800000001
39,96.01992800000001
112,96.01992800000001
81,96.01992800000001
48,96.01992800000001
10,77.705651
90,96.01992800000001
100,425.2596059999999
145,96.01992800000001
103,96.01992800000001
127,96.01992800000001
149,96.393477
11,396.744651
14,64.041336
121,45.57908
159,44.442201
65,96.01992800000001
44,96.01992800000001
116,49.78354
26,96.01992800000001
41,96.01992800000001
45,96.01992800000001
143,96.01992800000001
13,46.394254000000004
138,96.01992800000001
53,96.01992800000001
22,96.08952120000001
54,96.01992800000001
136,96.01992800000001
60,96.01992800000001
130,96.01992800000001
18,96.01992800000001
9,77.705651
133,96.01992800000001
46,96.01992800000001
131,96.01992800000001
110,96.01992800000001
79,96.01992800000001
129,96.01992800000001
31,96.01992800000001
93,96.01992800000001
134,96.01992800000001
158,55.011097
33,96.01992800000001
135,96.01992800000001
21,97.83821800000001
17,96.01992800000001
140,96.01992800000001
67,96.01992800000001
64,96.01992800000001
153,96.01992800000001
76,96.01992800000001
150,96.393477
72,96.01992800000001
50,96.01992800000001
40,96.01992800000001
139,96.01992800000001
132,96.01992800000001
104,96.01992800000001
87,96.01992800000001
160,44.21899
154,96.393477
7,96.01992800000001
152,96.01992800000001
84,96.155606
59,96.01992800000001
83,96.01992800000001
148,96.393477
157,236.706532
24,96.840892
99,96.01992800000001
6,96.01992800000001
147,96.393477
16,98.232365
57,96.01992800000001
77,96.01992800000001
75,96.01992800000001
5,50.212222
23,100.514926
12,73.981146
119,96.891193
88,96.01992800000001
66,96.01992800000001
126,96.01992800000001
62,96.01992800000001
163,54.174333
94,96.01992800000001
35,96.01992800000001
80,96.01992800000001
55,96.01992800000001
128,96.01992800000001
3,45.57908
120,96.01992800000001
92,96.01992800000001
29,96.01992800000001
8,77.705651
98,96.01992800000001
137,96.01992800000001
118,77.705651
73,96.01992800000001
4,96.01992800000001
78,96.01992800000001
27,96.01992800000001
58,96.01992800000001
20,96.01992800000001
105,96.01992800000001
74,96.01992800000001
47,96.01992800000001
15,98.232365
125,51.539262
142,104.027398
141,96.01992800000001
113,96.01992800000001
146,104.027398
117,49.78354
43,96.01992800000001
123,76.827296
49,96.01992800000001
